Pseudoephedrine	1	3.9349	0	0.0321	0	0	1	10.0833	9.2298	0	2.9284	0	3.8001	0	0	0.9577	0	0	3.0132	0	0	0	0	0.1379	0.2036	0.3216	2.2864	-0.2951	87.9705
Terbutaline	1	4.3694	0	0.0241	0	0	3	14.0625	13.1264	0	2.8292	0	5.999	0	0	0.3925	0	0	3.1458	0	0	0	0	0.1336	0.226	0.3405	1.9626	-0.1927	101.0471
Tacrolimus	1	20.8984	0	0.1604	0	0	12	49.6533	47.0625	0	0	0	13.7762	3.8735	5.5928	0	0	0	0	0	0	0	0	0.1353	0.268	0.3813	8.2228	0.4977	331.1504
Moxifloxacin	1	11.8369	0	0.0931	1	0	4	20.8779	18.5705	15.3202	4.5607	0	1.4781	0	1.3891	0.6912	0	0	3.5181	0	3.803	0	0	0.1319	0.2534	0.3972	8.44	0.6506	157.0807
Atropine	1	7.8303	0	0.0751	0	0	3	15.879	14.6967	0	0	0	2.1675	0	0	0.8203	0	0	0	2.4217	0	0	0	0.1361	0.2096	0.3589	1.6621	-0.2721	130.6762
Methadone	1	8.074	0	0.0642	0	0	1	19.3264	17.4243	0	0	0	8.2882	0	0	2.1792	0	0	0	2.1841	0	0	0	0.1369	0.1502	0.2815	2.6777	-0.1783	158.2057
Hydrochlorothiazide	1	5.9505	0	0.075	0	0	4	13.4321	12.0188	5.7246	0	0	0	0	0	-0.5128	0	4.9314	0	0	0	0	5.7246	0.1435	0.2668	0.8914	9.314	1.8525	92.2003
Sotalol	1	4.7966	0	0.0278	0	0	3	16.0556	14.8197	0	3.2455	0	5.1111	0	0	1.243	0	0	3.1351	0	0	0	0	0.1421	0.2585	0.8875	5.2982	1.461	126.0607
Midodrine	1	5.8011	0	0.0241	0	0	4	16.0556	14.5905	0	0	0	3.0463	0	0	1.6893	0	0	0	0	0	0	0	0.1307	0.2203	0.3952	5.3703	-0.1517	119.9784
Azimilide	1	11.6143	0	0.0778	0	0	3	25.1037	22.666	5.9199	0	0	2.1395	0	1.4598	2.7242	0	0	0	4.7641	1.1878	0	5.9199	0.1346	0.1643	0.3819	3.9668	1.1087	230.1523
Flecainide	1	8.2103	0	0.0962	6	0	3	24.2711	22.4392	74.1303	4.3558	0	0	0	0	-1.0388	0	0	3.1895	0	0	0	0	0.137	0.2281	0.3869	4.4769	0.6529	225.4334
Pimozide	1	12.7115	0	0.1479	2	0	1	25.6413	22.5377	26.9311	0	0	0	0	0	1.5644	1.8703	0	0	2.4611	0	0	0	0.1325	0.277	0.4196	1.1287	0.081	237.433
Terodiline	1	6.146	0	0.0642	0	0	0	17.3554	15.7825	0	4.7321	0	8.9591	0	0	2.7894	0	0	3.6891	0	0	0	0	0.1379	0.152	0.2803	1.0924	-0.3414	148.8391
Sertindole	1	12.0092	0	0.1164	1	0	1	22.7755	20.3392	19.7681	0	0	0	0	2.1975	2.5315	0	0	0	2.4526	4.0309	0	6.3397	0.1288	0.2747	0.4356	3.1219	0.4657	221.5127
Venlafaxine	1	6.6541	0	0.1162	0	0	2	16.3719	15.4881	0	0	0	5.8258	0	0	2.0805	0	0	0	2.1681	0	0	0	0.1314	0.2046	0.3381	2.0717	-0.5934	122.3933
Indapamide	1	8.7207	0	0.0518	0	0	3	18.7811	16.4768	5.8447	0	0	1.9979	0	0	1.9502	0	5.1212	0	0	1.7806	0	5.8447	0.1364	0.2231	0.8882	8.7674	1.6501	152.8702
Sultopride	1	8.6535	0	0.0241	0	0	4	20.3136	18.7642	0	0	0	5.1636	0	0	0.7791	0	0	0	2.3427	0	0	0	0.1405	0.2278	0.8885	2.5939	1.5591	145.8443
Cefoperazone	-1	16.9627	0.0745	0.1087	0	0	8	35.3108	31.2609	0	0	0	3.3438	0	0	0.1248	0	0	3.7381	0	1.4375	2.4862	0	0.1368	0.258	0.3939	11.5487	1.297	278.5287
Amoxicillin	-1	9.4695	0.0745	0.0278	0	0	5	19.7531	17.8693	0	0	0	3.534	0	0	0.5622	0	0	0	0	0	1.353	0	0.134	0.2572	0.3674	3.8069	-0.007	150.3193
Clocortolone	-1	12.3043	0	0.0875	1	0	4	21.2404	20.2416	22.5434	0	0	5.7921	0	4.4132	0	0	0	0	0	0	0	7.2383	0.1476	0.217	0.3217	5.3727	0.7616	186.4869
Mitotane	-1	6.0469	0	0.0556	0	0	0	14.41	14.0185	24.2789	0	0	0	0	0	3.2362	0	0	0	0	0	0	24.2789	0.1401	0.1588	0.1283	2.4404	0.2811	202.6577
Clindamycin	-1	9.6964	0	0.0262	0	0	5	23.2806	23.1915	6.3126	0	0	7.5396	0	0	0	0	0	0	2.0487	0	1.2355	6.3126	0.1334	0.2496	0.3946	4.8609	-0.0537	165.3611
Meclocycline	-1	13.8861	0	0.0838	0	0	8	26.0741	23.4579	5.2787	0	0	2.9053	3.9085	0	-0.4985	0	0	0	1.3269	0	0	5.2787	0.137	0.3023	0.4356	3.3935	0.8285	182.1678
Dapsone	-1	6.1361	0	0.0556	0	0	2	13.4321	11.3485	0	0	0	0	0	0	1.4958	0	11.0343	0	0	0	0	0	0.1328	0.231	0.8891	8.0063	0.9907	90.809
Montelukast	-1	14.4591	0	0.0982	0	0	3	32.3951	29.5296	6.1675	0	0	3.658	0	4.1047	5.9485	1.919	0	0	0	0	1.8698	6.1675	0.1304	0.2479	0.3778	2.629	1.0602	303.3747
Natamycin	-1	16.2503	0	0.054	0	0	13	39.7808	37.3798	0	0	0	3.3372	0	16.5746	0	0	0	0	0	0	0	0	0.131	0.2646	0.3519	3.458	0.6214	299.0614
Dactinomycin	-1	34.3946	0	0.0479	0	0	16	77.3535	69.2373	0	0	0	24.4983	0	0	-0.2515	0	6.5569	0	0	0	0	0	0.1346	0.2613	0.4269	12.7218	2.1349	446.7378
Dyclonine	-1	6.6671	0	0.1068	0	0	2	17.3554	16.1852	0	0	0	2.1463	0	0	1.6582	0	0	0	2.4064	0	0	0	0.137	0.158	0.3059	3.8764	0.2225	135.4031
Loperamide	-1	12.8127	0	0.1478	0	0	2	27.046	24.4641	6.031	0	0	3.6589	0	0	3.611	0	0	0	2.369	0	0	6.031	0.1375	0.2087	0.3777	4.7692	-0.1493	258.3937
Cefadroxil	-1	9.4991	0.0745	0.0837	0	0	5	19.7531	17.6175	0	0	0	1.6732	0	0	0.5559	0	0	0	0	0	1.4008	0	0.1345	0.2558	0.3678	2.8378	0.5521	159.7156
Bacitracin	-1	32.5089	0	0.0321	0	0	16	92.3838	83.3703	0	0	0	14.4755	0	2.7034	0.5629	0	0	0	0	0	1.3623	0	0.1326	0.2775	0.4285	14.5687	0.2665	537.8199
Misoprostol	-1	8.0347	0	0	0	0	5	25.037	23.9985	0	0	0	5.3449	0	3.8784	0	0	0	0	0	0	0	0	0.1415	0.2096	0.3619	4.6497	-0.9668	170.3063
Diethylstilbestrol	-1	6.8248	0	0.0556	0	0	2	16.3719	14.5079	0	0	0	4.2743	0	0	2.8372	0	0	0	0	0	0	0	0.1335	0.2253	0.2602	2.2665	-0.3254	145.819
Linezolid	-1	8.3308	0	0.0697	1	0	4	18.7811	16.6602	14.4479	0	0	1.3971	0	0	0.5664	0	0	0	0	1.9211	0	0	0.1347	0.2258	0.3968	6.4543	0.3917	160.4511
Furosemide	-1	6.8821	0	0.0208	0	0	5	17.3554	15.39	5.8358	0	0	0	0	0	-0.1122	0	4.9873	0	0	0	0	5.8358	0.1373	0.2779	0.8946	5.0978	1.4794	131.3468
Amcinonide	-1	16.0272	0	0.0942	1	0	7	26.2344	24.5885	17.4275	0	0	4.9576	0	4.5412	0	0	0	0	0	0	0	0	0.1441	0.2082	0.365	6.5165	0.2618	211.763
Diflorasone	-1	13.5005	0	0.0875	2	0	5	22.2031	20.8175	32.0958	0	0	4.8194	0	3.7021	0	0	0	0	0	0	0	0	0.1443	0.2243	0.3379	10.1482	0.3073	177.8316
Metronidazole	-1	3.7145	0	0	0	0	3	10.0833	8.6646	0	0	0	1.6554	0	1.1855	0	0	0	0	0	0.8429	0	0	0.1449	0.2203	0.3671	5.1287	0.9782	98.5322
Nafcillin	-1	10.9992	0.0745	0.0486	0	0	5	22.2031	19.7242	0	0	0	5.4496	0	0	0.8365	1.6318	0	0	0	0	1.3994	0	0.13	0.2565	0.3702	3.8921	0.7479	179.5786
Albendazole	-1	5.9192	0	0.0241	0	0	2	14.41	12.9148	0	0	0	3.4682	0	0	2.9076	0	0	0	0	0	1.797	0	0.1262	0.2624	0.3892	4.7709	0.244	111.2645
Chloramphenicol	-1	6.5834	0	0.0278	0	0	5	18.05	16.6438	10.7015	0	0	0	0	0	0.1692	0	0	0	0	-0.5763	0	10.7015	0.1499	0.2354	0.3693	7.3505	1.3896	189.9757
Diiodohydroxyquinoline	-1	4.9222	0	0.0396	0	2	1	9.551	9.5991	4.3477	0	0	0	0	0	2.2294	1.6804	0	0	0	0	0	0	0.1349	0.2372	0.3373	1.4957	1.179	79.0392
Lincomycin	-1	9.6964	0	0.0262	0	0	6	23.2806	22.8648	0	0	0	7.2551	0	0	0	0	0	0	2.0101	0	1.1969	0	0.1329	0.2468	0.3859	5.6254	-0.1122	145.4863
Cycloserine	-1	2.2903	0	0	0	0	2	5.1429	4.5465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1445	0.2951	0.3455	3.031	-1.0589	52.0327
Hydroxycarbamide	-1	0.8165	0	0	0	0	2	5	4.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1426	0.2645	0.445	5.7864	-0.982	40.6015
Clobetasol	-1	14.0545	0	0.0942	1	0	5	25.1037	23.777	23.1938	0	0	7.1305	0	4.4905	0	0	0	0	0	0	0	6.0088	0.1434	0.2076	0.3236	9.1275	0.1734	208.4993
Acetazolamide	-1	3.5707	0	0	0	0	3	11.0769	9.8649	0	0	0	1.2758	0	0	-0.215	0	4.7683	0	0	0	0	0	0.1539	0.262	0.8669	4.5828	2.0918	87.6129
Phenelzine	-1	2.6907	0	0.0321	0	0	0	8.1	7.2494	0	2.5812	0	0	0	0	1.3199	0	0	2.6162	0	0	0	0	0.1342	0.1533	0.3005	0.198	-0.4299	80.854
Biperiden	-1	8.939	0	0.1565	0	0	1	16.4675	15.4102	0	0	0	0	0	4.7409	1.1277	0	0	0	2.556	0	0	0	0.1359	0.2123	0.3336	1.1903	-0.4057	140.7374
Fluorometholone	-1	12.5563	0	0.0875	1	0	4	20.28	19.0068	16.8728	0	0	7.0088	0	4.5651	0	0	0	0	0	0	0	0	0.143	0.2111	0.3254	8.652	0.136	157.6183
Norethisterone	-1	9.7725	0	0.1379	0	0	2	15.5232	14.5177	0	0	6.5795	2.2326	0	1.949	0	0	0	0	0	0	0	0	0.1449	0.2255	0.3331	4.9547	-0.012	131.0295
Atovaquone	-1	10.3571	0	0.1545	0	0	3	19.3222	17.1972	5.9591	0	0	0	0	0	2.6839	0	0	0	0	0	0	5.9591	0.1374	0.2445	0.2818	4.3732	1.6123	199.793
Oxacillin	-1	10.787	0.0745	0.0321	0	0	5	21.2404	18.854	0	0	0	5.2166	0	0	1.7571	0	0	0	0	0	1.3804	0	0.1362	0.2578	0.3631	5.0731	0.4862	179.6865
Bumetanide	-1	7.8484	0	0.0529	0	0	5	21.3018	18.6261	0	0	0	2.0065	0	0	0.0868	0	5.2755	0	0	0	0	0	0.1321	0.2546	0.8798	2.8851	1.4421	175.7387
Ethosuximide	-1	3.5681	0	0	0	0	2	8.1	7.2494	0	0	0	3.7276	0	0	0	0	0	0	0	0	0	0	0.1534	0.2629	0.3413	2.2073	-0.2688	61.5981
