Astemizole	1	12.599	0	0.1479	1	0	1	25.6413	22.5662	13.38	0	0	1.6994	0	0	5.1567	0	0	0	2.5455	2.207	0	0	0.131	0.2468	0.3981	2.29	0.2348	232.1315
Fosphenytoin	1	8.8546	0	0.0642	0	0	6	19.7531	17.1917	0	0	0	0	0	0	1.0523	0	0	0	0	0	0	0	0.1409	0.2878	1.0958	4.8968	0.1281	178.8625
Aprindine	1	8.4429	0	0.0599	0	0	0	18.7811	17.037	0	0	0	4.5121	0	0	4.4391	0	0	0	2.5204	2.6424	0	0	0.1323	0.1379	0.4011	1.3461	-0.4253	154.2608
Ibutilide	1	7.1623	0	0.0278	0	0	3	24.0385	22.8004	0	0	0	5.55	0	0	1.3429	0	0	0	2.4561	0	0	0	0.1395	0.2582	0.888	5.6718	1.4389	168.3089
Droperidol	1	10.3667	0	0.1012	1	0	2	21.2404	18.3769	12.943	0	0	0	0	2.0903	0.119	1.7428	0	0	2.2791	0	0	0	0.1331	0.2785	0.396	5.4994	0.6069	184.2725
Tizanidine	1	6.0718	0	0.0208	0	0	0	11.1111	9.9209	6.1301	0	0	0	0	0	1.3867	1.6291	0	0	0	0	0	6.1301	0.1317	0.2579	0.4146	2.8298	1.3847	122.9348
Halofantrine	1	11.2466	0	0.0629	3	0	1	27.5853	26.0814	52.8961	0	0	4.3041	0	0	0.5329	2.081	0	0	2.3551	0	0	12.5771	0.1329	0.2138	0.3379	3.1535	1.2962	278.3914
Adenosine_phosphate	1	7.7585	0	0.0144	0	0	4	13.9592	12.2354	0	0	0	0	0	1.3989	0.9982	0	5.664	0	0	1.4553	0	0	0.1312	0.2534	0.3912	1.9791	0.1278	113.7513
Ketanserin	1	11.0713	0	0.1341	1	0	3	22.2031	19.2649	13.0447	0	0	0	0	0	-0.5045	1.0366	0	0	2.1622	0	0	0	0.1391	0.2772	0.3963	6.0746	0.6444	198.6793
Phenylpropanolamine	1	3.445	0	0.0321	0	0	1	9.0909	8.2386	0	0	0	1.7894	0	0	0.8773	0	0	0	0	0	0	0	0.1383	0.2077	0.3479	1.4705	-0.4575	82.6862
Nicardipine	1	11.964	0	0.0779	0	0	6	29.5544	25.9537	0	0	0	6.5839	0	0	1.4252	0	0	0	2.0327	-0.5178	0	0	0.1379	0.1986	0.3643	10.9904	0.7057	247.4647
Thioridazine	1	9.5672	0	0.1506	0	0	0	18.3673	17.3207	0	0	0	4.4549	0	0	6.8626	0	0	0	2.5628	2.5589	3.7334	0	0.1233	0.1573	0.3107	0.8532	0.197	144.316
Ondansetron	1	9.0804	0	0.0639	0	0	1	15.5232	13.3131	0	0	0	4.0471	0	3.7572	1.1531	0	0	0	0	4.2638	0	0	0.1299	0.179	0.3078	5.1951	0.2943	158.4946
Salmeterol	1	9.2287	0	0.0561	0	0	4	26.2539	24.5089	0	3.0099	0	0	0	0	2.5874	0	0	3.2682	0	0	0	0	0.1341	0.2257	0.3433	2.1168	-0.3253	204.6314
Chloral_hydrate	1	1.7321	0	0	0	0	2	7	7.79	14.6968	0	0	0	0	0	0	0	0	0	0	0	0	14.6968	0.161	0.2195	0.337	3.3824	0.351	108.0023
Foscarnet_sodium	1	1.7321	0	0	0	0	5	7	6.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1586	0.2711	1.0644	3.0063	0.5501	64.484
Isoprenaline	1	4.6428	0	0.0241	0	0	3	13.0667	12.1311	0	2.6702	0	3.9742	0	0	0.192	0	0	3.0837	0	0	0	0	0.1324	0.2415	0.3398	2.7319	-0.245	105.7872
Dirithromycin	-1	21.629	0	0.0825	0	0	14	50.6428	49.7226	0	4.8332	0	25.0724	0	0	0	0	0	3.5853	1.9376	0	0	0	0.1369	0.2397	0.352	8.276	-1.0302	332.1331
Ethionamide	-1	3.3435	0	0.0215	0	0	0	9.0909	8.5556	0	0	0	2.0473	0	0	1.9187	0	0	0	0	0	0	0	0.1294	0.2612	0.3371	4.7063	0.9811	98.8516
